RreffOffset	RreffValue	RreffAbs	RreffAbsOhm	RcorrOffset	RcorrValue	RcorrAbs	RcorrAbsOhm	Time	TimeStamp	Data	DeltaRAbsOhm	ef
-96	91247	91343	0,01772284621	99	85768	85669	0,01662194708	4019844	1502611453	13/8/17 08:04:13	-0,001100899132	0,436124
-127	91201	91328	0,01771993583	91	85821	85730	0,01663378262	4023444	1502615053	13/8/17 09:04:13	-0,001086153215	0,436596
-142	91155	91297	0,01771392105	115	85721	85606	0,01660972349	4027044	1502618653	13/8/17 10:04:13	-0,001104197561	0,436019
-145	91164	91309	0,01771624936	174	85678	85504	0,01658993292	4030644	1502622253	13/8/17 11:04:13	-0,001126316437	0,435314
-135	91054	91189	0,01769296633	94	85650	85556	0,01660002223	4034244	1502625853	13/8/17 12:04:13	-0,001092944098	0,436379
-78	91104	91182	0,01769160815	139	85674	85535	0,0165959477	4037844	1502629453	13/8/17 13:04:13	-0,001095660451	0,436292
-79	91175	91254	0,01770557797	0	85695	85695	0,01662699174	4041444	1502633053	13/8/17 14:04:13	-0,001078586231	0,436839
-184	91251	91435	0,01774069653	84	85749	85665	0,01662117098	4045044	1502636653	13/8/17 15:04:13	-0,001119525554	0,435530
-146	91352	91498	0,01775292012	63	85800	85737	0,0166351408	4048644	1502640253	13/8/17 16:04:13	-0,001117779327	0,435586
-131	91433	91564	0,01776572579	74	85949	85875	0,01666191628	4052244	1502643853	13/8/17 17:04:13	-0,00110380951	0,436031
-132	91541	91673	0,01778687454	64	86105	86041	0,01669412446	4055844	1502647453	13/8/17 18:04:13	-0,001092750072	0,436385
-224	91752	91976	0,01784566418	95	86279	86184	0,01672187007	4059444	1502651053	13/8/17 19:04:13	-0,001123794109	0,435394
-105	91853	91958	0,01784217173	108	86392	86284	0,01674127259	4063044	1502654653	13/8/17 20:04:13	-0,001100899132	0,436124
-57	91947	92004	0,01785109689	62	86445	86383	0,01676048109	4066644	1502658253	13/8/17 21:04:13	-0,001090615795	0,436453
-143	91924	92067	0,01786332048	117	86457	86340	0,01675213801	4070244	1502661853	13/8/17 22:04:13	-0,001111182469	0,435796
-111	91749	91860	0,01782315725	97	86365	86268	0,01673816819	4073844	1502665453	13/8/17 23:04:13	-0,001084989063	0,436633
-81	91789	91870	0,01782509751	151	86341	86190	0,01672303422	4077444	1502669053	14/8/17 00:04:13	-0,001102063283	0,436087
-10	91636	91646	0,01778163586	87	86226	86139	0,01671313894	4081044	1502672653	14/8/17 01:04:13	-0,001068496919	0,437162
-106	91628	91734	0,01779871008	155	86142	85987	0,0166836471	4084644	1502676253	14/8/17 02:04:13	-0,001115062973	0,435672
-76	91600	91676	0,01778745661	91	86081	85990	0,01668422918	4088244	1502679853	14/8/17 03:04:13	-0,001103227435	0,436050
-87	91545	91632	0,0177789195	118	86083	85965	0,01667937855	4091844	1502683453	14/8/17 04:04:13	-0,001099540955	0,436168
-78	91510	91588	0,01777038239	106	86031	85925	0,01667161754	4095444	1502687053	14/8/17 05:04:13	-0,001098764854	0,436193
-62	91516	91578	0,01776844214	120	85968	85848	0,0166566776	4099044	1502690653	14/8/17 06:04:13	-0,001111764545	0,435778
-99	91450	91549	0,01776281541	78	85987	85909	0,01666851314	4102644	1502694253	14/8/17 07:04:13	-0,001094302274	0,436335
-60	91425	91485	0,01775039779	72	85926	85854	0,01665784175	4106244	1502697853	14/8/17 08:04:13	-0,001092556047	0,436391
-113	91424	91537	0,01776048711	71	85884	85813	0,01664988671	4109844	1502701453	14/8/17 09:04:13	-0,001110600393	0,435815
-126	91276	91402	0,0177342937	72	85828	85756	0,01663882728	4113444	1502705053	14/8/17 10:04:13	-0,001095466426	0,436298
-103	91142	91245	0,01770383174	29	85776	85747	0,01663708105	4117044	1502708653	14/8/17 11:04:13	-0,001066750692	0,437218
-154	91144	91298	0,01771411508	60	85635	85575	0,01660370871	4120644	1502712253	14/8/17 12:04:13	-0,001110406368	0,435821
-105	91072	91177	0,01769063803	231	85692	85461	0,01658158983	4124244	1502715853	14/8/17 13:04:13	-0,001109048191	0,435864
-191	90719	90910	0,01763883329	93	85185	85092	0,01650999453	4127844	1502719453	14/8/17 14:04:13	-0,001128838765	0,435233
-187	90720	90907	0,01763825121	-27	85240	85267	0,01654394894	4131444	1502723053	14/8/17 15:04:13	-0,001094302274	0,436335
-221	90918	91139	0,01768326507	18	85421	85403	0,01657033637	4135044	1502726653	14/8/17 16:04:13	-0,001112928696	0,435740
-198	91220	91418	0,0177373981	-5	85714	85719	0,01663164834	4138644	1502730253	14/8/17 17:04:13	-0,001105749763	0,435970
-230	91599	91829	0,01781714247	-51	85999	86050	0,01669587069	4142244	1502733853	14/8/17 18:04:13	-0,001121271781	0,435474
-285	92154	92439	0,01793549786	-65	86482	86547	0,01679230123	4145844	1502737453	14/8/17 19:04:13	-0,001143196631	0,434777
-212	92478	92690	0,01798419819	-35	86948	86983	0,01687689623	4149444	1502741053	14/8/17 20:04:13	-0,001107301964	0,435920
-110	92796	92906	0,01802610764	127	87120	86993	0,01687883648	4153044	1502744653	14/8/17 21:04:13	-0,001147271161	0,434648
-99	92676	92775	0,01800069034	184	87183	86999	0,01688000063	4156644	1502748253	14/8/17 22:04:13	-0,001120689705	0,435493
-123	92343	92466	0,01794073654	180	86820	86640	0,01681034558	4160244	1502751853	14/8/17 23:04:13	-0,001130390966	0,435184
-94	91998	92092	0,01786817111	88	86513	86425	0,01676863015	4163844	1502755453	15/8/17 00:04:13	-0,001099540955	0,436168
-144	91959	92103	0,01787030538	142	86378	86236	0,01673195938	4167444	1502759053	15/8/17 01:04:13	-0,001138346001	0,434931
-160	91777	91937	0,0178380972	92	86197	86105	0,01670654208	4171044	1502762653	15/8/17 02:04:13	-0,001131555118	0,435147
-129	91674	91803	0,01781209782	112	86044	85932	0,01667297572	4174644	1502766253	15/8/17 03:04:13	-0,001139122101	0,434906
-127	91624	91751	0,0178020085	161	86023	85862	0,01665939395	4178244	1502769853	15/8/17 04:04:13	-0,001142614556	0,434796
-142	91515	91657	0,01778377013	68	86006	85938	0,01667413987	4181844	1502773453	15/8/17 05:04:13	-0,001109630267	0,435846
-153	91489	91642	0,01778085976	131	85880	85749	0,0166374691	4185444	1502777053	15/8/17 06:04:13	-0,001143390656	0,434771
-154	91467	91621	0,01777678523	32	85849	85817	0,01665066281	4189044	1502780653	15/8/17 07:04:13	-0,001126122411	0,435320
-154	91371	91525	0,0177581588	135	85778	85643	0,01661690242	4192644	1502784253	15/8/17 08:04:13	-0,001141256379	0,434839
-157	91384	91541	0,01776126321	91	85715	85624	0,01661321595	4196244	1502787853	15/8/17 09:04:13	-0,001148047262	0,434623
-130	91327	91457	0,01774496509	133	85772	85639	0,01661612632	4199844	1502791453	15/8/17 10:04:13	-0,001128838765	0,435233
-155	91212	91367	0,01772750282	77	85752	85675	0,01662311123	4203444	1502795053	15/8/17 11:04:13	-0,001104391586	0,436013
-162	91228	91390	0,0177319654	149	85717	85568	0,01660235053	4207044	1502798653	15/8/17 12:04:13	-0,001129614865	0,435209
-164	91258	91422	0,01773817421	71	85638	85567	0,01660215651	4210644	1502802253	15/8/17 13:04:13	-0,001136017698	0,435005
-98	91356	91454	0,01774438301	80	85733	85653	0,01661884268	4214244	1502805853	15/8/17 14:04:13	-0,001125540336	0,435338
-94	91352	91446	0,01774283081	83	85705	85622	0,0166128279	4217844	1502809453	15/8/17 15:04:13	-0,001130002916	0,435196
-47	91408	91455	0,01774457704	1	85834	85833	0,01665376722	4221444	1502813053	15/8/17 16:04:13	-0,00109080982	0,436447
-186	91429	91615	0,01777562107	64	85845	85781	0,01664367791	4225044	1502816653	15/8/17 17:04:13	-0,001131943168	0,435135
-153	91505	91658	0,01778396416	73	85866	85793	0,01664600621	4228644	1502820253	15/8/17 18:04:13	-0,00113795795	0,434943
-135	91460	91595	0,01777174057	94	85871	85777	0,01664290181	4232244	1502823853	15/8/17 19:04:13	-0,001128838765	0,435233
-138	91455	91593	0,01777135252	146	85898	85752	0,01663805117	4235844	1502827453	15/8/17 20:04:13	-0,001133301345	0,435092
-110	91463	91573	0,01776747201	22	85873	85851	0,01665725967	4239444	1502831053	15/8/17 21:04:13	-0,001110212343	0,435827
-129	91491	91620	0,0177765912	85	85842	85757	0,0166390213	4243044	1502834653	15/8/17 22:04:13	-0,0011375699	0,434956
-131	91452	91583	0,01776941227	115	85773	85658	0,0166198128	4246644	1502838253	15/8/17 23:04:13	-0,001149599464	0,434574
-71	91378	91449	0,01774341289	135	85737	85602	0,01660894739	4250244	1502841853	16/8/17 00:04:13	-0,001134465496	0,435054
-127	91293	91420	0,01773778616	94	85769	85675	0,01662311123	4253844	1502845453	16/8/17 01:04:13	-0,001114674923	0,435685
-70	91354	91424	0,01773856226	77	85650	85573	0,01660332066	4257444	1502849053	16/8/17 02:04:13	-0,001135241597	0,435030
-130	91229	91359	0,01772595062	82	85618	85536	0,01659614173	4261044	1502852653	16/8/17 03:04:13	-0,001129808891	0,435203
-106	91282	91388	0,01773157735	116	85623	85507	0,01659051499	4264644	1502856253	16/8/17 04:04:13	-0,001141062354	0,434845
-140	91289	91429	0,01773953238	125	85512	85387	0,01656723197	4268244	1502859853	16/8/17 05:04:13	-0,001172300415	0,433855
-162	91144	91306	0,01771566728	63	85464	85401	0,01656994832	4271844	1502863453	16/8/17 06:04:13	-0,001145718959	0,434697
-111	91106	91217	0,01769839903	120	85519	85399	0,01656956027	4275444	1502867053	16/8/17 07:04:13	-0,001128838765	0,435233
-185	91150	91335	0,01772129401	54	85474	85420	0,0165736348	4279044	1502870653	16/8/17 08:04:13	-0,001147659211	0,434635
-183	91063	91246	0,01770402577	37	85416	85379	0,01656567977	4282644	1502874253	16/8/17 09:04:13	-0,001138346001	0,434931
-160	91108	91268	0,01770829432	38	85423	85385	0,01656684392	4286244	1502877853	16/8/17 10:04:13	-0,001141450404	0,434833
-119	91163	91282	0,01771101067	44	85408	85364	0,01656276939	4289844	1502881453	16/8/17 11:04:13	-0,001148241287	0,434617
-111	91070	91181	0,01769141413	90	85379	85289	0,01654821749	4293444	1502885053	16/8/17 12:04:13	-0,001143196631	0,434777
-179	91009	91188	0,0176927723	73	85450	85377	0,01656529171	4297044	1502888653	16/8/17 13:04:13	-0,001127480588	0,435277
-77	91078	91155	0,01768636947	75	85395	85320	0,01655423228	4300644	1502892253	16/8/17 14:04:13	-0,001132137193	0,435129
-109	91049	91158	0,01768695155	36	85528	85492	0,01658760462	4304244	1502895853	16/8/17 15:04:13	-0,00109934693	0,436174
-134	91271	91405	0,01773487578	3	85592	85589	0,01660642506	4307844	1502899453	16/8/17 16:04:13	-0,001128450714	0,435246
-98	91399	91497	0,0177527261	35	85647	85612	0,01661088764	4311444	1502903053	16/8/17 17:04:13	-0,001141838455	0,434820
-154	91540	91694	0,01779094907	42	85831	85789	0,01664523011	4315044	1502906653	16/8/17 18:04:13	-0,001145718959	0,434697
-220	91713	91933	0,0178373211	128	85941	85813	0,01664988671	4318644	1502910253	16/8/17 19:04:13	-0,001187434383	0,433377
-59	91810	91869	0,01782490348	43	86058	86015	0,01668907981	4322244	1502913853	16/8/17 20:04:13	-0,001135823673	0,435011
-108	91905	92013	0,01785284311	38	86136	86098	0,0167051839	4325844	1502917453	16/8/17 21:04:13	-0,001147659211	0,434635
-107	91856	91963	0,01784314185	110	86179	86069	0,01669955717	4329444	1502921053	16/8/17 22:04:13	-0,001143584682	0,434765
-103	91808	91911	0,01783305254	119	86117	85998	0,01668578138	4333044	1502924653	16/8/17 23:04:13	-0,001147271161	0,434648
-107	91829	91936	0,01783790317	132	86076	85944	0,01667530402	4336644	1502928253	17/8/17 00:04:13	-0,001162599154	0,434162
-111	91717	91828	0,01781694845	119	85976	85857	0,01665842382	4340244	1502931853	17/8/17 01:04:13	-0,001158524624	0,434291
-139	91616	91755	0,01780278461	90	85940	85850	0,01665706565	4343844	1502935453	17/8/17 02:04:13	-0,001145718959	0,434697
-130	91517	91647	0,01778182988	101	85835	85734	0,01663455872	4347444	1502939053	17/8/17 03:04:13	-0,001147271161	0,434648
-60	91367	91427	0,01773914433	192	85761	85569	0,01660254456	4351044	1502942653	17/8/17 04:04:13	-0,001136599774	0,434987
-109	91366	91475	0,01774845754	109	85681	85572	0,01660312663	4354644	1502946253	17/8/17 05:04:13	-0,001145330909	0,434709
-98	91298	91396	0,01773312955	65	85624	85559	0,01660060431	4358244	1502949853	17/8/17 06:04:13	-0,001132525244	0,435116
-122	91262	91384	0,01773080125	78	85564	85486	0,01658644046	4361844	1502953453	17/8/17 07:04:13	-0,001144360783	0,434740
-55	91174	91229	0,01770072734	127	85496	85369	0,01656373951	4365444	1502957053	17/8/17 08:04:13	-0,001136987824	0,434974
-200	91162	91362	0,01772653269	75	85442	85367	0,01656335146	4369044	1502960653	17/8/17 09:04:13	-0,001163181229	0,434143
-76	91093	91169	0,01768908582	101	85474	85373	0,01656451561	4372644	1502964253	17/8/17 10:04:13	-0,00112457021	0,435369
-152	91054	91206	0,01769626476	147	85369	85222	0,0165352178	4376244	1502967853	17/8/17 11:04:13	-0,001161046952	0,434211
-76	91041	91117	0,01767899651	105	85348	85243	0,01653929233	4379844	1502971453	17/8/17 12:04:13	-0,001139704177	0,434888
-150	91081	91231	0,01770111539	102	85364	85262	0,01654297881	4383444	1502975053	17/8/17 13:04:13	-0,001158136574	0,434303
-152	91142	91294	0,01771333898	-7	85349	85356	0,01656121719	4387044	1502978653	17/8/17 14:04:13	-0,001152121792	0,434494
-157	91162	91319	0,01771818961	91	85435	85344	0,01655888888	4390644	1502982253	17/8/17 15:04:13	-0,001159300725	0,434266
-172	91315	91487	0,01775078585	-6	85557	85563	0,01660138041	4394244	1502985853	17/8/17 16:04:13	-0,001149405438	0,434580
-191	91396	91587	0,01777018837	27	85612	85585	0,01660564896	4397844	1502989453	17/8/17 17:04:13	-0,001164539406	0,434100
-180	91455	91635	0,01777950158	91	85685	85594	0,01660739519	4401444	1502993053	17/8/17 18:04:13	-0,00117210639	0,433861
-155	91554	91709	0,01779385945	152	85766	85614	0,01661127569	4405044	1502996653	17/8/17 19:04:13	-0,001182583752	0,433530
-49	91573	91622	0,01777697925	103	85797	85694	0,01662679771	4408644	1503000253	17/8/17 20:04:13	-0,001150181539	0,434555
-107	91594	91701	0,01779230724	68	85809	85741	0,0166359169	4412244	1503003853	17/8/17 21:04:13	-0,001156390347	0,434358
-103	91558	91661	0,01778454623	60	85737	85677	0,01662349928	4415844	1503007453	17/8/17 22:04:13	-0,001161046952	0,434211
-133	91588	91721	0,01779618775	111	85728	85617	0,01661185777	4419444	1503011053	17/8/17 23:04:13	-0,001184329979	0,433475
-109	91402	91511	0,01775544245	88	85689	85601	0,01660875337	4423044	1503014653	18/8/17 00:04:13	-0,001146689085	0,434666
-62	91471	91533	0,01775971101	131	85590	85459	0,01658120178	4426644	1503018253	18/8/17 01:04:13	-0,001178509222	0,433658
-39	91355	91394	0,0177327415	112	85634	85522	0,01659342537	4430244	1503021853	18/8/17 02:04:13	-0,001139316127	0,434900
-132	91240	91372	0,01772847294	73	85455	85382	0,01656626184	4433844	1503025453	18/8/17 03:04:13	-0,001162211103	0,434174
-98	91289	91387	0,01773138332	142	85439	85297	0,0165497697	4437444	1503029053	18/8/17 04:04:13	-0,001181613626	0,433560
-99	91198	91297	0,01771392105	48	85478	85430	0,01657557505	4441044	1503032653	18/8/17 05:04:13	-0,001138346001	0,434931
-84	91181	91265	0,01770771225	57	85421	85364	0,01656276939	4444644	1503036253	18/8/17 06:04:13	-0,001144942858	0,434722
-120	91086	91206	0,01769626476	53	85320	85267	0,01654394894	4448244	1503039853	18/8/17 07:04:13	-0,001152315817	0,434488
-90	91004	91094	0,01767453393	168	85324	85156	0,01652241214	4451844	1503043453	18/8/17 08:04:13	-0,001152121792	0,434494
-74	91070	91144	0,01768423519	83	85218	85135	0,01651833761	4455444	1503047053	18/8/17 09:04:13	-0,001165897583	0,434057
-72	91086	91158	0,01768695155	111	85162	85051	0,01650203949	4459044	1503050653	18/8/17 10:04:13	-0,001184912055	0,433456
-119	90971	91090	0,01767375783	123	85186	85063	0,01650436779	4462644	1503054253	18/8/17 11:04:13	-0,001169390037	0,433947
-75	90942	91017	0,01765959399	37	85219	85182	0,0165274568	4466244	1503057853	18/8/17 12:04:13	-0,001132137193	0,435129
-136	91022	91158	0,01768695155	19	85174	85155	0,01652221811	4469844	1503061453	18/8/17 13:04:13	-0,001164733431	0,434094
-143	91044	91187	0,01769257828	14	85274	85260	0,01654259076	4473444	1503065053	18/8/17 14:04:13	-0,001149987514	0,434561
-154	91267	91421	0,01773798018	84	85357	85273	0,01654511309	4477044	1503068653	18/8/17 15:04:13	-0,001192867089	0,433205
-149	91372	91521	0,0177573827	44	85418	85374	0,01656470964	4480644	1503072253	18/8/17 16:04:13	-0,001192673064	0,433211
-162	91475	91637	0,01777988963	32	85640	85608	0,01661011154	4484244	1503075853	18/8/17 17:04:13	-0,001169778087	0,433935
-131	91570	91701	0,01779230724	28	85740	85712	0,01663029017	4487844	1503079453	18/8/17 18:04:13	-0,001162017078	0,434180
-124	91648	91772	0,01780608303	64	85817	85753	0,0166382452	4491444	1503083053	18/8/17 19:04:13	-0,001167837835	0,433996
-94	91585	91679	0,01778803869	109	85740	85631	0,01661457412	4495044	1503086653	18/8/17 20:04:13	-0,001173464566	0,433818
-98	91652	91750	0,01780181448	61	85822	85761	0,0166397974	4498644	1503090253	18/8/17 21:04:13	-0,001162017078	0,434180
-838	91231	92069	0,01786370853	1531	86976	85445	0,01657848543	4502244	1503093853	18/8/17 22:04:13	-0,001285223097	0,430313
-110	91529	91639	0,01778027768	101	85693	85592	0,01660700714	4505844	1503097453	18/8/17 23:04:13	-0,001173270541	0,433824
-204	91517	91721	0,01779618775	15	85672	85657	0,01661961878	4509444	1503101053	19/8/17 00:04:13	-0,00117656897	0,433720
-108	91537	91645	0,01778144183	66	85600	85534	0,01659575368	4513044	1503104653	19/8/17 01:04:13	-0,001185688156	0,433432
-132	91487	91619	0,01777639718	61	85542	85481	0,01658547034	4516644	1503108253	19/8/17 02:04:13	-0,001190926837	0,433267
-172	91361	91533	0,01775971101	40	85470	85430	0,01657557505	4520244	1503111853	19/8/17 03:04:13	-0,001184135954	0,433481
-154	91279	91433	0,01774030848	64	85406	85342	0,01655850083	4523844	1503115453	19/8/17 04:04:13	-0,001181807651	0,433554
-134	91359	91493	0,01775195	156	85415	85259	0,01654239674	4527444	1503119053	19/8/17 05:04:13	-0,001209553258	0,432680
-154	91281	91435	0,01774069653	64	85347	85283	0,01654705334	4531044	1503122653	19/8/17 06:04:13	-0,00119364319	0,433181
-184	91233	91417	0,01773720408	117	85342	85225	0,01653579988	4534644	1503126253	19/8/17 07:04:13	-0,001201404199	0,432936
-103	91251	91354	0,01772498049	13	85387	85374	0,01656470964	4538244	1503129853	19/8/17 08:04:13	-0,001160270851	0,434235
-132	91256	91388	0,01773157735	60	85449	85389	0,01656762002	4541844	1503133453	19/8/17 09:04:13	-0,00116395733	0,434119
-90	91336	91426	0,01773895031	105	85368	85263	0,01654317284	4545444	1503137053	19/8/17 10:04:13	-0,001195777467	0,433114
-90	91259	91349	0,01772401036	79	85352	85273	0,01654511309	4549044	1503140653	19/8/17 11:04:13	-0,001178897273	0,433646
-128	91242	91370	0,01772808489	122	85285	85163	0,01652377032	4552644	1503144253	19/8/17 12:04:13	-0,001204314577	0,432845
-80	91257	91337	0,01772168206	75	85363	85288	0,01654802347	4556244	1503147853	19/8/17 13:04:13	-0,001173658592	0,433812
-60	91282	91342	0,01772265219	133	85450	85317	0,0165536502	4559844	1503151453	19/8/17 14:04:13	-0,001169001986	0,433959
-101	91256	91357	0,01772556257	61	85353	85292	0,01654879957	4563444	1503155053	19/8/17 15:04:13	-0,001176762995	0,433714
-117	91231	91348	0,01772381634	94	85395	85301	0,0165505458	4567044	1503158653	19/8/17 16:04:13	-0,001173270541	0,433824
-185	91186	91371	0,01772827892	17	85296	85279	0,01654627724	4570644	1503162253	19/8/17 17:04:13	-0,001182001676	0,433548
-165	91349	91514	0,01775602453	74	85362	85288	0,01654802347	4574244	1503165853	19/8/17 18:04:13	-0,001208001057	0,432729
-154	91357	91511	0,01775544245	96	85403	85307	0,01655170995	4577844	1503169453	19/8/17 19:04:13	-0,001203732502	0,432863
-100	91233	91333	0,01772090596	53	85331	85278	0,01654608322	4581444	1503173053	19/8/17 20:04:13	-0,001174822743	0,433775
-217	91252	91469	0,01774729339	69	85367	85298	0,01654996372	4585044	1503176653	19/8/17 21:04:13	-0,001197329669	0,433065
-90	91260	91350	0,01772420439	103	85394	85291	0,01654860555	4588644	1503180253	19/8/17 22:04:13	-0,001175598844	0,433750
-132	91273	91405	0,01773487578	94	85368	85274	0,01654530712	4592244	1503183853	19/8/17 23:04:13	-0,00118956866	0,433309
-89	91202	91291	0,0177127569	80	85347	85267	0,01654394894	4595844	1503187453	20/8/17 00:04:13	-0,001168807961	0,433965
-98	91337	91435	0,01774069653	62	85320	85258	0,01654220271	4599444	1503191053	20/8/17 01:04:13	-0,001198493821	0,433028
-141	91258	91399	0,01773371163	103	85353	85250	0,01654065051	4603044	1503194653	20/8/17 02:04:13	-0,001193061114	0,433199
-117	91208	91325	0,01771935376	86	85266	85180	0,01652706875	4606644	1503198253	20/8/17 03:04:13	-0,001192285013	0,433224
-86	91191	91277	0,01771004055	61	85292	85231	0,01653696403	4610244	1503201853	20/8/17 04:04:13	-0,001173076516	0,433830
-112	91216	91328	0,01771993583	83	85323	85240	0,01653871026	4613844	1503205453	20/8/17 05:04:13	-0,001181225576	0,433573
-104	91229	91333	0,01772090596	69	85250	85181	0,01652726277	4617444	1503209053	20/8/17 06:04:13	-0,00119364319	0,433181
-174	91118	91292	0,01771295093	116	85296	85180	0,01652706875	4621044	1503212653	20/8/17 07:04:13	-0,001185882181	0,433426
-103	91149	91252	0,01770518992	99	85156	85057	0,01650320364	4624644	1503216253	20/8/17 08:04:13	-0,001201986275	0,432918
-119	91202	91321	0,01771857766	94	85201	85107	0,0165129049	4628244	1503219853	20/8/17 09:04:13	-0,001205672754	0,432802
-120	91135	91255	0,01770577199	124	85215	85091	0,0165098005	4631844	1503223453	20/8/17 10:04:13	-0,001195971493	0,433107
-122	91105	91227	0,01770033929	137	85264	85127	0,01651678541	4635444	1503227053	20/8/17 11:04:13	-0,001183553878	0,433499
-145	91152	91297	0,01771392105	107	85166	85059	0,01650359169	4639044	1503230653	20/8/17 12:04:13	-0,001210329359	0,432655
-116	91142	91258	0,01770635407	59	85227	85168	0,01652474044	4642644	1503234253	20/8/17 13:04:13	-0,001181613626	0,433560
-94	91103	91197	0,01769451853	104	85200	85096	0,01651077063	4646244	1503237853	20/8/17 14:04:13	-0,001183747903	0,433493
-226	90965	91191	0,01769335438	23	85043	85020	0,01649602471	4649844	1503241453	20/8/17 15:04:13	-0,001197329669	0,433065
-144	91138	91282	0,01771101067	141	85258	85117	0,01651484516	4653444	1503245053	20/8/17 16:04:13	-0,001196165518	0,433101
-63	91371	91434	0,01774050251	217	85426	85209	0,01653269548	4657044	1503248653	20/8/17 17:04:13	-0,001207807031	0,432735
-54	91397	91451	0,01774380094	152	85451	85299	0,01655015775	4660644	1503252253	20/8/17 18:04:13	-0,00119364319	0,433181
-111	91343	91454	0,01774438301	159	85432	85273	0,01654511309	4664244	1503255853	20/8/17 19:04:13	-0,001199269922	0,433004
-121	91292	91413	0,01773642798	141	85419	85278	0,01654608322	4667844	1503259453	20/8/17 20:04:13	-0,001190344761	0,433285
-180	91242	91422	0,01773817421	74	85311	85237	0,01653812818	4671444	1503263053	20/8/17 21:04:13	-0,001200046022	0,432979
-125	91211	91336	0,01772148804	29	85279	85250	0,01654065051	4675044	1503266653	20/8/17 22:04:13	-0,001180837525	0,433585
-113	91066	91179	0,01769102608	80	85231	85151	0,01652144201	4678644	1503270253	20/8/17 23:04:13	-0,001169584062	0,433941
-118	91110	91228	0,01770053331	21	85195	85174	0,01652590459	4682244	1503273853	21/8/17 00:04:13	-0,001174628718	0,433781
-72	91058	91130	0,01768151884	52	85129	85077	0,01650708415	4685844	1503277453	21/8/17 01:04:13	-0,001174434693	0,433787
-244	90833	91077	0,0176712355	-60	85009	85069	0,01650553195	4689444	1503281053	21/8/17 02:04:13	-0,001165703557	0,434063
-164	90859	91023	0,01766075814	8	84925	84917	0,01647604011	4693044	1503284653	21/8/17 03:04:13	-0,00118471803	0,433462
-238	90739	90977	0,01765183298	86	84859	84773	0,01644810048	4696644	1503288253	21/8/17 04:04:13	-0,001203732502	0,432863
-199	90832	91031	0,01766231034	61	84964	84903	0,01647332376	4700244	1503291853	21/8/17 05:04:13	-0,001188986585	0,433328
-144	90755	90899	0,01763669901	-35	84877	84912	0,01647506998	4703844	1503295453	21/8/17 06:04:13	-0,001161629028	0,434192
-164	90801	90965	0,01764950468	41	84854	84813	0,01645586149	4707444	1503299053	21/8/17 07:04:13	-0,00119364319	0,433181
-211	90668	90879	0,01763281851	107	84812	84705	0,01643490676	4711044	1503302653	21/8/17 08:04:13	-0,001197911745	0,433046
-139	90560	90699	0,01759789397	-14	84739	84753	0,01644421997	4714644	1503306253	21/8/17 09:04:13	-0,001153673993	0,434445
-230	90465	90695	0,01759711787	-35	84638	84673	0,01642869796	4718244	1503309853	21/8/17 10:04:13	-0,001168419911	0,433977
-172	90504	90676	0,01759343139	43	84574	84531	0,01640114637	4721844	1503313453	21/8/17 11:04:13	-0,001192285013	0,433224
-111	90500	90611	0,01758081975	83	84597	84514	0,01639784794	4725444	1503317053	21/8/17 12:04:13	-0,001182971803	0,433518
-14	90586	90600	0,01757868547	178	84816	84638	0,01642190707	4729044	1503320653	21/8/17 13:04:13	-0,001156778397	0,434346
8	90941	90933	0,01764329587	211	85042	84831	0,01645935394	4732644	1503324253	21/8/17 14:04:13	-0,001183941929	0,433487
28	91166	91138	0,01768307104	219	85221	85002	0,01649253226	4736244	1503327853	21/8/17 15:04:13	-0,001190538786	0,433279
166	91424	91258	0,01770635407	324	85419	85095	0,0165105766	4739844	1503331453	21/8/17 16:04:13	-0,001195777467	0,433114
82	91625	91543	0,01776165126	257	85672	85415	0,01657266467	4743444	1503335053	21/8/17 17:04:13	-0,001188986585	0,433328
139	91801	91662	0,01778474026	200	85802	85602	0,01660894739	4747044	1503338653	21/8/17 18:04:13	-0,001175792869	0,433744
47	92006	91959	0,01784236575	207	85970	85763	0,01664018545	4750644	1503342253	21/8/17 19:04:13	-0,0012021803	0,432912
-244	91475	91719	0,0177957997	-69	85430	85499	0,01658896279	4754244	1503345853	21/8/17 20:04:13	-0,001206836905	0,432765
-433	90958	91391	0,01773215942	-275	84960	85235	0,01653774013	4757844	1503349453	21/8/17 21:04:13	-0,001194419291	0,433156
-597	90591	91188	0,0176927723	-351	84782	85133	0,01651794956	4761444	1503353053	21/8/17 22:04:13	-0,001174822743	0,433775
-365	90739	91104	0,01767647418	-145	84812	84957	0,01648380112	4765044	1503356653	21/8/17 23:04:13	-0,001192673064	0,433211
-349	90612	90961	0,01764872858	-157	84676	84833	0,01645974199	4768644	1503360253	22/8/17 00:04:13	-0,001188986585	0,433328
-334	90458	90792	0,01761593831	-154	84587	84741	0,01644189167	4772244	1503363853	22/8/17 01:04:13	-0,001174046642	0,433800
-314	90344	90658	0,01758993893	-145	84455	84600	0,01641453411	4775844	1503367453	22/8/17 02:04:13	-0,001175404819	0,433757
-350	90315	90665	0,01759129711	-157	84472	84629	0,01642016085	4779444	1503371053	22/8/17 03:04:13	-0,001171136264	0,433892
-287	90306	90593	0,01757732729	-109	84485	84594	0,01641336996	4783044	1503374653	22/8/17 04:04:13	-0,00116395733	0,434119
